user_id,conversion_date,week,phase,city,device_type,previous_plan,last_touch_channel,days_to_convert,premiere_monthly_brl
USR001823,2024-04-15,4,Full flight wk3,SP,mobile,free,Digital Video (Google Ads),7,34.9
USR001824,2024-04-21,4,Full flight wk3,SP,desktop,basic,Digital Video (Google Ads),7,34.9
USR001825,2024-04-20,4,Full flight wk3,SP,tablet,basic,Digital Video (YouTube Ads),2,34.9
USR001826,2024-04-17,4,Full flight wk3,SP,mobile,free,Digital Video (TikTok Ads),7,34.9
USR001827,2024-04-15,4,Full flight wk3,SP,desktop,ad-supported,Digital Video (YouTube Ads),3,34.9
USR001828,2024-04-21,4,Full flight wk3,SP,mobile,free,Digital Video (YouTube Ads),12,34.9
USR001829,2024-04-20,4,Full flight wk3,SP,mobile,free,Digital Video (Meta Ads),5,34.9
USR001830,2024-04-21,4,Full flight wk3,SP,tablet,free,Digital Video (Meta Ads),8,34.9
USR001831,2024-04-15,4,Full flight wk3,SP,tablet,basic,Digital Video (TikTok Ads),8,34.9
USR001832,2024-04-20,4,Full flight wk3,SP,desktop,basic,Digital Video (TikTok Ads),14,34.9
USR001833,2024-04-16,4,Full flight wk3,SP,mobile,basic,Digital Video (YouTube Ads),14,34.9
USR001834,2024-04-21,4,Full flight wk3,SP,tablet,basic,Digital Video (Meta Ads),14,34.9
USR001835,2024-04-19,4,Full flight wk3,SP,tablet,free,Digital Video (TikTok Ads),1,34.9
USR001836,2024-04-21,4,Full flight wk3,SP,mobile,free,Digital Video (YouTube Ads),12,34.9
USR001837,2024-04-16,4,Full flight wk3,SP,desktop,free,Digital Video (Google Ads),10,34.9
USR001838,2024-04-18,4,Full flight wk3,SP,mobile,basic,Digital Video (Google Ads),4,34.9
USR001839,2024-04-17,4,Full flight wk3,SP,mobile,free,Digital Video (TikTok Ads),6,34.9
USR001840,2024-04-19,4,Full flight wk3,SP,mobile,ad-supported,Digital Video (YouTube Ads),8,34.9
USR001841,2024-04-18,4,Full flight wk3,SP,mobile,free,Digital Video (TikTok Ads),9,34.9
USR001842,2024-04-19,4,Full flight wk3,SP,desktop,free,Digital Video (Meta Ads),6,34.9
USR001843,2024-04-16,4,Full flight wk3,SP,tablet,basic,Digital Video (Google Ads),12,34.9
USR001844,2024-04-15,4,Full flight wk3,SP,tablet,free,Digital Video (TikTok Ads),12,34.9
USR001845,2024-04-17,4,Full flight wk3,SP,mobile,basic,Digital Video (TikTok Ads),4,34.9
USR001846,2024-04-18,4,Full flight wk3,SP,tablet,basic,Digital Video (Meta Ads),7,34.9
USR001847,2024-04-15,4,Full flight wk3,SP,desktop,free,Digital Video (Google Ads),9,34.9
USR001848,2024-04-19,4,Full flight wk3,SP,desktop,free,Digital Video (Meta Ads),6,34.9
USR001849,2024-04-17,4,Full flight wk3,SP,mobile,free,Digital Video (Meta Ads),7,34.9
USR001850,2024-04-17,4,Full flight wk3,SP,mobile,ad-supported,Digital Video (TikTok Ads),13,34.9
USR001851,2024-04-21,4,Full flight wk3,SP,mobile,basic,Digital Video (YouTube Ads),13,34.9
USR001852,2024-04-20,4,Full flight wk3,SP,mobile,free,Digital Video (Meta Ads),4,34.9
USR001853,2024-04-20,4,Full flight wk3,SP,mobile,ad-supported,Digital Video (YouTube Ads),11,34.9
USR001854,2024-04-18,4,Full flight wk3,SP,mobile,free,Digital Video (Meta Ads),7,34.9
USR001855,2024-04-16,4,Full flight wk3,SP,desktop,free,Digital Video (TikTok Ads),7,34.9
USR001856,2024-04-21,4,Full flight wk3,SP,mobile,free,Digital Video (Meta Ads),8,34.9
USR001857,2024-04-21,4,Full flight wk3,SP,mobile,free,Digital Video (Google Ads),8,34.9
USR001858,2024-04-18,4,Full flight wk3,SP,tablet,basic,Digital Video (Google Ads),0,34.9
USR001859,2024-04-16,4,Full flight wk3,SP,mobile,free,Digital Video (Google Ads),3,34.9
USR001860,2024-04-15,4,Full flight wk3,SP,mobile,free,Digital Video (YouTube Ads),3,34.9
USR001861,2024-04-17,4,Full flight wk3,SP,desktop,basic,Digital Video (YouTube Ads),6,34.9
USR001862,2024-04-20,4,Full flight wk3,SP,mobile,free,Digital Video (TikTok Ads),5,34.9
USR001863,2024-04-18,4,Full flight wk3,SP,mobile,basic,Digital Video (Meta Ads),9,34.9
USR001864,2024-04-19,4,Full flight wk3,SP,mobile,ad-supported,Digital Video (YouTube Ads),11,34.9
USR001865,2024-04-21,4,Full flight wk3,SP,mobile,free,Digital Video (Meta Ads),6,34.9
USR001866,2024-04-15,4,Full flight wk3,SP,tablet,free,Digital Video (Google Ads),13,34.9
USR001867,2024-04-16,4,Full flight wk3,SP,mobile,ad-supported,Digital Video (Meta Ads),10,34.9
USR001868,2024-04-18,4,Full flight wk3,SP,mobile,basic,Digital Video (Meta Ads),14,34.9
USR001869,2024-04-23,5,Full flight wk4,SP,tablet,free,Digital Video (Meta Ads),3,34.9
USR001870,2024-04-24,5,Full flight wk4,SP,mobile,free,Digital Video (Meta Ads),11,34.9
USR001871,2024-04-27,5,Full flight wk4,SP,desktop,ad-supported,Digital Video (YouTube Ads),7,34.9
USR001872,2024-04-24,5,Full flight wk4,SP,mobile,free,Digital Video (Google Ads),8,34.9
USR001873,2024-04-28,5,Full flight wk4,SP,tablet,free,Digital Video (Meta Ads),0,34.9
USR001874,2024-04-26,5,Full flight wk4,SP,mobile,basic,organic,10,34.9
USR001875,2024-04-26,5,Full flight wk4,SP,mobile,free,Digital Video (Meta Ads),1,34.9
USR001876,2024-04-25,5,Full flight wk4,SP,mobile,free,Digital Video (Google Ads),5,34.9
USR001877,2024-04-28,5,Full flight wk4,SP,mobile,free,Digital Video (YouTube Ads),2,34.9
USR001878,2024-04-26,5,Full flight wk4,SP,mobile,basic,Digital Video (TikTok Ads),6,34.9
USR001879,2024-04-27,5,Full flight wk4,SP,mobile,free,Digital Video (YouTube Ads),0,34.9
USR001880,2024-04-27,5,Full flight wk4,SP,mobile,ad-supported,Digital Video (Meta Ads),14,34.9
USR001881,2024-04-25,5,Full flight wk4,SP,mobile,basic,Digital Video (YouTube Ads),11,34.9
USR001882,2024-04-26,5,Full flight wk4,SP,mobile,free,Digital Video (TikTok Ads),11,34.9
USR001883,2024-04-23,5,Full flight wk4,SP,desktop,free,Digital Video (Meta Ads),5,34.9
USR001884,2024-04-26,5,Full flight wk4,SP,mobile,free,Digital Video (YouTube Ads),14,34.9
USR001885,2024-04-26,5,Full flight wk4,SP,mobile,basic,Digital Video (Google Ads),2,34.9
USR001886,2024-04-27,5,Full flight wk4,SP,tablet,free,Digital Video (YouTube Ads),10,34.9
USR001887,2024-04-24,5,Full flight wk4,SP,mobile,ad-supported,Digital Video (Meta Ads),3,34.9
USR001888,2024-04-27,5,Full flight wk4,SP,desktop,ad-supported,Digital Video (TikTok Ads),5,34.9
USR001889,2024-04-24,5,Full flight wk4,SP,desktop,free,Digital Video (Meta Ads),7,34.9
USR001890,2024-04-22,5,Full flight wk4,SP,tablet,basic,Digital Video (TikTok Ads),9,34.9
USR001891,2024-04-22,5,Full flight wk4,SP,mobile,basic,Digital Video (YouTube Ads),1,34.9
USR001892,2024-04-28,5,Full flight wk4,SP,tablet,ad-supported,Digital Video (Meta Ads),6,34.9
USR001893,2024-04-22,5,Full flight wk4,SP,mobile,free,Digital Video (TikTok Ads),3,34.9
USR001894,2024-04-24,5,Full flight wk4,SP,tablet,basic,Digital Video (YouTube Ads),2,34.9
USR001895,2024-04-24,5,Full flight wk4,SP,mobile,free,Digital Video (TikTok Ads),7,34.9
USR001896,2024-04-24,5,Full flight wk4,SP,mobile,ad-supported,Digital Video (Meta Ads),10,34.9
USR001897,2024-04-22,5,Full flight wk4,SP,mobile,free,Digital Video (Google Ads),12,34.9
USR001898,2024-04-28,5,Full flight wk4,SP,mobile,basic,Digital Video (Google Ads),12,34.9
USR001899,2024-04-28,5,Full flight wk4,SP,mobile,basic,Digital Video (TikTok Ads),6,34.9
USR001900,2024-04-27,5,Full flight wk4,SP,desktop,basic,Digital Video (YouTube Ads),6,34.9
USR001901,2024-04-22,5,Full flight wk4,SP,mobile,free,Digital Video (Google Ads),5,34.9
USR001902,2024-04-22,5,Full flight wk4,SP,tablet,free,Digital Video (TikTok Ads),0,34.9
USR001903,2024-04-27,5,Full flight wk4,SP,mobile,free,Digital Video (Google Ads),11,34.9
USR001904,2024-04-24,5,Full flight wk4,SP,mobile,basic,Digital Video (YouTube Ads),8,34.9
USR001905,2024-04-26,5,Full flight wk4,SP,mobile,free,Digital Video (YouTube Ads),4,34.9
USR001906,2024-04-24,5,Full flight wk4,SP,tablet,basic,Digital Video (YouTube Ads),8,34.9
USR001907,2024-04-24,5,Full flight wk4,SP,mobile,ad-supported,Digital Video (YouTube Ads),14,34.9
USR001908,2024-04-25,5,Full flight wk4,SP,mobile,free,Digital Video (YouTube Ads),14,34.9
USR001909,2024-04-28,5,Full flight wk4,SP,mobile,free,Digital Video (YouTube Ads),11,34.9
USR001910,2024-04-23,5,Full flight wk4,SP,mobile,basic,Digital Video (Google Ads),8,34.9
USR001911,2024-04-23,5,Full flight wk4,SP,mobile,basic,Digital Video (Google Ads),14,34.9
USR001912,2024-04-27,5,Full flight wk4,SP,tablet,basic,Digital Video (YouTube Ads),0,34.9
USR001913,2024-04-26,5,Full flight wk4,SP,mobile,free,organic,13,34.9
USR001914,2024-04-22,5,Full flight wk4,SP,mobile,basic,Digital Video (Google Ads),7,34.9
USR001915,2024-04-25,5,Full flight wk4,SP,mobile,basic,Digital Video (Google Ads),11,34.9
USR001916,2024-04-23,5,Full flight wk4,SP,mobile,ad-supported,Digital Video (Google Ads),6,34.9
USR001917,2024-04-27,5,Full flight wk4,SP,tablet,ad-supported,Digital Video (Google Ads),9,34.9
USR001918,2024-04-26,5,Full flight wk4,SP,desktop,free,Digital Video (Meta Ads),8,34.9
USR001919,2024-04-27,5,Full flight wk4,SP,mobile,free,Digital Video (Meta Ads),12,34.9
USR001920,2024-04-22,5,Full flight wk4,SP,tablet,free,Digital Video (Meta Ads),12,34.9
USR001921,2024-04-24,5,Full flight wk4,SP,mobile,ad-supported,Digital Video (TikTok Ads),11,34.9
USR001922,2024-04-25,5,Full flight wk4,SP,mobile,basic,Digital Video (YouTube Ads),7,34.9
USR001923,2024-04-23,5,Full flight wk4,SP,desktop,ad-supported,Digital Video (Meta Ads),3,34.9
USR001924,2024-04-22,5,Full flight wk4,SP,mobile,free,Digital Video (Google Ads),13,34.9
USR001925,2024-04-26,5,Full flight wk4,SP,mobile,free,Digital Video (Meta Ads),12,34.9
USR001926,2024-04-26,5,Full flight wk4,SP,mobile,ad-supported,Digital Video (Google Ads),10,34.9
USR001927,2024-04-23,5,Full flight wk4,SP,mobile,ad-supported,Digital Video (YouTube Ads),7,34.9
USR001928,2024-04-22,5,Full flight wk4,SP,mobile,free,Digital Video (Google Ads),13,34.9
USR001929,2024-04-24,5,Full flight wk4,SP,mobile,basic,Digital Video (YouTube Ads),11,34.9
USR001930,2024-04-22,5,Full flight wk4,SP,mobile,free,Digital Video (Google Ads),13,34.9
USR001931,2024-04-23,5,Full flight wk4,SP,mobile,ad-supported,Digital Video (Meta Ads),5,34.9
USR001932,2024-04-25,5,Full flight wk4,SP,mobile,free,organic,1,34.9
USR001933,2024-04-24,5,Full flight wk4,SP,mobile,free,Digital Video (TikTok Ads),6,34.9
USR001934,2024-04-25,5,Full flight wk4,SP,mobile,basic,organic,11,34.9
USR001935,2024-04-28,5,Full flight wk4,SP,desktop,free,Digital Video (YouTube Ads),14,34.9
USR001936,2024-04-28,5,Full flight wk4,SP,mobile,free,Digital Video (Google Ads),11,34.9
USR001937,2024-04-22,5,Full flight wk4,SP,mobile,free,organic,6,34.9
USR001938,2024-04-26,5,Full flight wk4,SP,tablet,free,Digital Video (Meta Ads),7,34.9
USR001939,2024-04-23,5,Full flight wk4,SP,mobile,basic,Digital Video (Meta Ads),0,34.9
USR001940,2024-04-28,5,Full flight wk4,SP,mobile,basic,Digital Video (Meta Ads),14,34.9
USR001941,2024-04-25,5,Full flight wk4,SP,desktop,basic,Digital Video (Google Ads),0,34.9
USR001942,2024-04-22,5,Full flight wk4,SP,mobile,free,Digital Video (YouTube Ads),11,34.9
USR001943,2024-04-28,5,Full flight wk4,SP,tablet,free,Digital Video (Meta Ads),9,34.9
USR001944,2024-04-23,5,Full flight wk4,SP,mobile,basic,organic,8,34.9
USR001945,2024-04-27,5,Full flight wk4,SP,mobile,basic,Digital Video (Meta Ads),10,34.9
USR001946,2024-04-27,5,Full flight wk4,SP,mobile,free,Digital Video (YouTube Ads),10,34.9
USR001947,2024-04-27,5,Full flight wk4,SP,tablet,basic,Digital Video (YouTube Ads),0,34.9
USR001948,2024-04-22,5,Full flight wk4,SP,mobile,basic,Digital Video (Meta Ads),13,34.9
USR001949,2024-04-25,5,Full flight wk4,SP,mobile,free,Digital Video (TikTok Ads),12,34.9
USR001950,2024-04-25,5,Full flight wk4,SP,mobile,ad-supported,Digital Video (YouTube Ads),0,34.9
USR001951,2024-04-26,5,Full flight wk4,SP,desktop,basic,Digital Video (Google Ads),13,34.9
USR001952,2024-04-23,5,Full flight wk4,SP,desktop,basic,Digital Video (Google Ads),7,34.9
USR001953,2024-04-22,5,Full flight wk4,SP,desktop,ad-supported,Digital Video (TikTok Ads),1,34.9
USR001954,2024-04-25,5,Full flight wk4,SP,mobile,free,Digital Video (TikTok Ads),6,34.9
USR001955,2024-04-25,5,Full flight wk4,SP,tablet,free,Digital Video (Google Ads),13,34.9
USR001956,2024-04-22,5,Full flight wk4,SP,tablet,free,Digital Video (TikTok Ads),4,34.9
USR001957,2024-04-26,5,Full flight wk4,SP,desktop,ad-supported,Digital Video (Meta Ads),5,34.9
USR001958,2024-04-28,5,Full flight wk4,SP,mobile,basic,Digital Video (Google Ads),5,34.9
USR001959,2024-04-26,5,Full flight wk4,SP,tablet,basic,Digital Video (TikTok Ads),11,34.9
USR001960,2024-04-27,5,Full flight wk4,SP,desktop,free,Digital Video (YouTube Ads),1,34.9
USR001961,2024-04-28,5,Full flight wk4,SP,mobile,ad-supported,Digital Video (Meta Ads),5,34.9
USR001962,2024-04-28,5,Full flight wk4,SP,mobile,basic,Digital Video (Meta Ads),8,34.9
USR001963,2024-04-24,5,Full flight wk4,SP,mobile,free,Digital Video (Meta Ads),7,34.9
USR001964,2024-04-23,5,Full flight wk4,SP,desktop,free,Digital Video (TikTok Ads),4,34.9
USR001965,2024-04-26,5,Full flight wk4,SP,mobile,basic,Digital Video (Google Ads),3,34.9
USR001966,2024-04-25,5,Full flight wk4,SP,mobile,free,Digital Video (TikTok Ads),5,34.9
USR001967,2024-04-22,5,Full flight wk4,SP,mobile,free,Digital Video (TikTok Ads),13,34.9
USR001968,2024-04-27,5,Full flight wk4,SP,desktop,basic,Digital Video (Meta Ads),10,34.9
USR001969,2024-04-26,5,Full flight wk4,SP,mobile,basic,organic,0,34.9
USR001970,2024-04-26,5,Full flight wk4,SP,tablet,basic,Digital Video (TikTok Ads),13,34.9
USR001971,2024-04-26,5,Full flight wk4,SP,tablet,free,Digital Video (Meta Ads),11,34.9
USR001972,2024-04-26,5,Full flight wk4,SP,mobile,free,Digital Video (Google Ads),6,34.9
USR001973,2024-04-27,5,Full flight wk4,SP,mobile,basic,Digital Video (Meta Ads),14,34.9
USR001974,2024-04-25,5,Full flight wk4,SP,tablet,free,Digital Video (YouTube Ads),12,34.9
USR001975,2024-04-23,5,Full flight wk4,SP,mobile,ad-supported,Digital Video (YouTube Ads),7,34.9
USR001976,2024-04-28,5,Full flight wk4,SP,desktop,basic,Digital Video (Google Ads),11,34.9
USR001977,2024-04-27,5,Full flight wk4,SP,tablet,ad-supported,Digital Video (Meta Ads),11,34.9
USR001978,2024-04-27,5,Full flight wk4,SP,mobile,free,Digital Video (TikTok Ads),3,34.9
USR001979,2024-04-26,5,Full flight wk4,SP,mobile,free,Digital Video (Meta Ads),2,34.9
USR001980,2024-04-27,5,Full flight wk4,SP,mobile,basic,Digital Video (Meta Ads),8,34.9
USR001981,2024-04-27,5,Full flight wk4,SP,mobile,ad-supported,Digital Video (Meta Ads),8,34.9
USR001982,2024-04-25,5,Full flight wk4,SP,desktop,free,Digital Video (Meta Ads),11,34.9
USR001983,2024-04-28,5,Full flight wk4,SP,desktop,free,Digital Video (Meta Ads),8,34.9
USR001984,2024-04-22,5,Full flight wk4,SP,mobile,free,Digital Video (Google Ads),10,34.9
USR001985,2024-04-22,5,Full flight wk4,SP,mobile,ad-supported,Digital Video (Google Ads),10,34.9
USR001986,2024-04-24,5,Full flight wk4,SP,mobile,free,Digital Video (Google Ads),12,34.9
USR001987,2024-04-24,5,Full flight wk4,SP,tablet,free,Digital Video (Google Ads),5,34.9
USR001988,2024-04-28,5,Full flight wk4,SP,tablet,free,Digital Video (YouTube Ads),11,34.9
USR001989,2024-04-26,5,Full flight wk4,SP,tablet,basic,Digital Video (TikTok Ads),3,34.9
USR001990,2024-04-26,5,Full flight wk4,SP,mobile,free,Digital Video (TikTok Ads),10,34.9
USR001991,2024-04-22,5,Full flight wk4,SP,desktop,basic,Digital Video (TikTok Ads),12,34.9
USR001992,2024-04-27,5,Full flight wk4,SP,tablet,free,Digital Video (YouTube Ads),0,34.9
USR001993,2024-04-27,5,Full flight wk4,SP,tablet,basic,Digital Video (YouTube Ads),13,34.9
USR001994,2024-04-23,5,Full flight wk4,SP,mobile,basic,Digital Video (TikTok Ads),8,34.9
USR001995,2024-04-27,5,Full flight wk4,SP,mobile,ad-supported,Digital Video (Meta Ads),7,34.9
USR001996,2024-04-23,5,Full flight wk4,SP,mobile,free,organic,2,34.9
USR001997,2024-04-27,5,Full flight wk4,SP,desktop,free,Digital Video (Meta Ads),6,34.9
USR001998,2024-04-24,5,Full flight wk4,SP,mobile,free,Digital Video (Meta Ads),9,34.9
USR001999,2024-04-28,5,Full flight wk4,SP,mobile,basic,Digital Video (YouTube Ads),11,34.9
USR002000,2024-04-23,5,Full flight wk4,SP,mobile,basic,Digital Video (Google Ads),0,34.9
USR002001,2024-04-28,5,Full flight wk4,SP,tablet,free,Digital Video (TikTok Ads),4,34.9
USR002002,2024-04-25,5,Full flight wk4,SP,tablet,ad-supported,Digital Video (TikTok Ads),1,34.9
USR002003,2024-04-28,5,Full flight wk4,SP,tablet,free,Digital Video (Meta Ads),2,34.9
USR002004,2024-04-26,5,Full flight wk4,SP,tablet,free,Digital Video (Google Ads),6,34.9
USR002005,2024-04-26,5,Full flight wk4,SP,mobile,ad-supported,Digital Video (Meta Ads),3,34.9
USR002006,2024-04-23,5,Full flight wk4,SP,mobile,ad-supported,Digital Video (Meta Ads),4,34.9
USR002007,2024-04-23,5,Full flight wk4,SP,tablet,basic,organic,7,34.9
USR002008,2024-04-26,5,Full flight wk4,SP,mobile,free,Digital Video (TikTok Ads),10,34.9
USR002009,2024-04-24,5,Full flight wk4,SP,tablet,basic,Digital Video (YouTube Ads),3,34.9
USR002010,2024-04-22,5,Full flight wk4,SP,mobile,basic,Digital Video (Meta Ads),14,34.9
USR002011,2024-04-28,5,Full flight wk4,SP,desktop,ad-supported,organic,8,34.9
USR002012,2024-04-27,5,Full flight wk4,SP,tablet,ad-supported,Digital Video (YouTube Ads),8,34.9
USR002013,2024-04-28,5,Full flight wk4,SP,desktop,free,Digital Video (Meta Ads),4,34.9
USR002014,2024-04-27,5,Full flight wk4,SP,tablet,free,Digital Video (Google Ads),1,34.9
USR002015,2024-04-23,5,Full flight wk4,SP,tablet,basic,organic,0,34.9
USR002016,2024-04-27,5,Full flight wk4,SP,mobile,free,Digital Video (Google Ads),6,34.9
USR002017,2024-04-28,5,Full flight wk4,SP,tablet,free,Digital Video (Google Ads),14,34.9
USR002018,2024-04-27,5,Full flight wk4,SP,mobile,free,Digital Video (TikTok Ads),10,34.9
USR002019,2024-04-23,5,Full flight wk4,SP,mobile,free,Digital Video (Google Ads),1,34.9
USR002020,2024-04-22,5,Full flight wk4,SP,mobile,basic,Digital Video (Google Ads),1,34.9
USR002021,2024-04-26,5,Full flight wk4,SP,mobile,basic,Digital Video (TikTok Ads),6,34.9
USR002022,2024-04-25,5,Full flight wk4,SP,desktop,ad-supported,Digital Video (Meta Ads),0,34.9
USR002023,2024-04-25,5,Full flight wk4,SP,tablet,free,Digital Video (Meta Ads),10,34.9
USR002024,2024-04-27,5,Full flight wk4,SP,tablet,free,Digital Video (Meta Ads),11,34.9
USR002025,2024-04-28,5,Full flight wk4,SP,tablet,free,Digital Video (Google Ads),4,34.9
USR002026,2024-04-28,5,Full flight wk4,SP,tablet,free,Digital Video (Meta Ads),4,34.9
USR002027,2024-04-28,5,Full flight wk4,SP,desktop,basic,Digital Video (TikTok Ads),13,34.9
USR002028,2024-04-27,5,Full flight wk4,SP,mobile,basic,Digital Video (Google Ads),3,34.9
USR002029,2024-04-23,5,Full flight wk4,SP,tablet,ad-supported,Digital Video (TikTok Ads),10,34.9
USR002030,2024-04-23,5,Full flight wk4,SP,mobile,free,Digital Video (YouTube Ads),8,34.9
USR002031,2024-04-28,5,Full flight wk4,SP,mobile,free,Digital Video (Meta Ads),0,34.9
USR002032,2024-04-26,5,Full flight wk4,SP,tablet,basic,Digital Video (Meta Ads),1,34.9
USR002033,2024-04-24,5,Full flight wk4,SP,mobile,free,Digital Video (Google Ads),6,34.9
USR002034,2024-04-27,5,Full flight wk4,SP,mobile,free,Digital Video (TikTok Ads),2,34.9
USR002035,2024-04-23,5,Full flight wk4,SP,mobile,free,Digital Video (Meta Ads),1,34.9
USR002036,2024-04-23,5,Full flight wk4,SP,tablet,free,Digital Video (Meta Ads),13,34.9
USR002037,2024-04-28,5,Full flight wk4,SP,tablet,basic,Digital Video (TikTok Ads),10,34.9
USR002038,2024-04-26,5,Full flight wk4,SP,mobile,ad-supported,Digital Video (Google Ads),1,34.9
USR002039,2024-04-23,5,Full flight wk4,SP,desktop,ad-supported,Digital Video (TikTok Ads),5,34.9
USR002040,2024-04-23,5,Full flight wk4,SP,mobile,free,Digital Video (Meta Ads),4,34.9
USR002041,2024-04-26,5,Full flight wk4,SP,mobile,ad-supported,Digital Video (Google Ads),7,34.9
USR002042,2024-04-25,5,Full flight wk4,SP,mobile,free,Digital Video (YouTube Ads),9,34.9
USR002043,2024-04-23,5,Full flight wk4,SP,mobile,ad-supported,Digital Video (Meta Ads),6,34.9
USR002044,2024-04-23,5,Full flight wk4,SP,mobile,free,Digital Video (Google Ads),11,34.9
USR002045,2024-04-27,5,Full flight wk4,SP,mobile,ad-supported,Digital Video (Meta Ads),2,34.9
USR002046,2024-04-27,5,Full flight wk4,SP,desktop,basic,Digital Video (TikTok Ads),7,34.9
USR002047,2024-04-24,5,Full flight wk4,SP,desktop,basic,Digital Video (TikTok Ads),1,34.9
USR002048,2024-04-23,5,Full flight wk4,SP,mobile,ad-supported,Digital Video (Meta Ads),13,34.9
USR002049,2024-04-28,5,Full flight wk4,SP,tablet,free,Digital Video (Google Ads),4,34.9
USR002050,2024-04-27,5,Full flight wk4,SP,mobile,free,Digital Video (TikTok Ads),1,34.9
USR002051,2024-04-22,5,Full flight wk4,SP,mobile,basic,Digital Video (TikTok Ads),9,34.9
USR002052,2024-04-25,5,Full flight wk4,SP,mobile,free,Digital Video (TikTok Ads),8,34.9
USR002053,2024-04-24,5,Full flight wk4,SP,tablet,basic,Digital Video (Meta Ads),10,34.9
USR002054,2024-04-28,5,Full flight wk4,SP,desktop,free,Digital Video (Google Ads),14,34.9
USR002055,2024-04-28,5,Full flight wk4,SP,mobile,free,Digital Video (Meta Ads),7,34.9
USR002056,2024-04-26,5,Full flight wk4,SP,desktop,ad-supported,Digital Video (Meta Ads),8,34.9
USR002057,2024-04-22,5,Full flight wk4,SP,tablet,free,Digital Video (Meta Ads),2,34.9
USR002058,2024-04-28,5,Full flight wk4,SP,desktop,free,Digital Video (Meta Ads),2,34.9
USR002059,2024-04-26,5,Full flight wk4,SP,mobile,free,organic,11,34.9
USR002060,2024-04-25,5,Full flight wk4,SP,mobile,free,Digital Video (TikTok Ads),12,34.9
USR002061,2024-04-25,5,Full flight wk4,SP,mobile,ad-supported,Digital Video (Google Ads),3,34.9
USR002062,2024-04-22,5,Full flight wk4,SP,tablet,ad-supported,Digital Video (Meta Ads),6,34.9
USR002063,2024-04-25,5,Full flight wk4,SP,mobile,free,Digital Video (TikTok Ads),10,34.9
USR002064,2024-04-24,5,Full flight wk4,SP,tablet,free,Digital Video (Google Ads),13,34.9
USR002065,2024-04-24,5,Full flight wk4,SP,mobile,basic,Digital Video (TikTok Ads),8,34.9
USR002066,2024-04-26,5,Full flight wk4,SP,desktop,ad-supported,Digital Video (Google Ads),9,34.9
USR002067,2024-04-27,5,Full flight wk4,SP,mobile,basic,Digital Video (TikTok Ads),4,34.9
USR002068,2024-04-25,5,Full flight wk4,SP,mobile,basic,organic,6,34.9
USR002069,2024-04-24,5,Full flight wk4,SP,mobile,basic,Digital Video (TikTok Ads),12,34.9
USR002070,2024-05-03,6,Full flight wk5,SP,desktop,free,Digital Video (TikTok Ads),3,34.9
USR002071,2024-04-29,6,Full flight wk5,SP,mobile,free,Digital Video (Meta Ads),2,34.9
USR002072,2024-04-30,6,Full flight wk5,SP,tablet,free,Digital Video (Google Ads),13,34.9
USR002073,2024-04-29,6,Full flight wk5,SP,desktop,ad-supported,Digital Video (Meta Ads),11,34.9
USR002074,2024-04-29,6,Full flight wk5,SP,desktop,basic,Digital Video (Meta Ads),3,34.9
USR002075,2024-05-03,6,Full flight wk5,SP,desktop,free,Digital Video (Google Ads),3,34.9
USR002076,2024-04-29,6,Full flight wk5,SP,tablet,free,Digital Video (Google Ads),2,34.9
USR002077,2024-05-04,6,Full flight wk5,SP,tablet,free,Digital Video (Meta Ads),0,34.9
USR002078,2024-04-30,6,Full flight wk5,SP,mobile,basic,Digital Video (YouTube Ads),6,34.9
USR002079,2024-05-03,6,Full flight wk5,SP,mobile,free,organic,11,34.9
USR002080,2024-05-04,6,Full flight wk5,SP,mobile,free,Digital Video (TikTok Ads),7,34.9
USR002081,2024-05-03,6,Full flight wk5,SP,desktop,free,organic,3,34.9
USR002082,2024-05-05,6,Full flight wk5,SP,mobile,basic,Digital Video (YouTube Ads),13,34.9
USR002083,2024-05-05,6,Full flight wk5,SP,tablet,ad-supported,Digital Video (Google Ads),2,34.9
USR002084,2024-05-04,6,Full flight wk5,SP,desktop,basic,Digital Video (Meta Ads),9,34.9
USR002085,2024-04-29,6,Full flight wk5,SP,desktop,free,Digital Video (Google Ads),1,34.9
USR002086,2024-04-29,6,Full flight wk5,SP,tablet,free,Digital Video (Google Ads),6,34.9
USR002087,2024-05-05,6,Full flight wk5,SP,mobile,free,Digital Video (Google Ads),7,34.9
USR002088,2024-05-03,6,Full flight wk5,SP,tablet,basic,Digital Video (Meta Ads),12,34.9
USR002089,2024-04-29,6,Full flight wk5,SP,mobile,basic,Digital Video (Google Ads),8,34.9
USR002090,2024-05-05,6,Full flight wk5,SP,desktop,basic,Digital Video (Google Ads),6,34.9
USR002091,2024-05-01,6,Full flight wk5,SP,tablet,basic,Digital Video (TikTok Ads),3,34.9
USR002092,2024-05-05,6,Full flight wk5,SP,desktop,ad-supported,Digital Video (Meta Ads),9,34.9
USR002093,2024-05-05,6,Full flight wk5,SP,tablet,free,Digital Video (TikTok Ads),6,34.9
USR002094,2024-04-30,6,Full flight wk5,SP,mobile,free,Digital Video (YouTube Ads),4,34.9
USR002095,2024-05-03,6,Full flight wk5,SP,desktop,ad-supported,Digital Video (TikTok Ads),3,34.9
USR002096,2024-04-29,6,Full flight wk5,SP,mobile,basic,Digital Video (Meta Ads),8,34.9
USR002097,2024-04-29,6,Full flight wk5,SP,desktop,free,Digital Video (Meta Ads),3,34.9
